"","objectId","customerId","date","rating","votes","helpful"
"9782",6130,"A1Y0KOQY9N1V20","2003-6-27",5,0,0
"9783",6130,"A1Y7MS6DIDNO80","2003-6-27",5,0,0
"9784",6130,"A1Y7MS6DIDNO80","2003-6-27",5,0,0
"9785",6130,"A22RRAU7Y0HTAQ","2003-6-27",3,22,14
"9786",6130,"A236EB6EYX74HM","2003-6-27",5,0,0
"9787",6130,"A24902ORGG82ND","2003-6-27",4,1,1
"9788",6130,"A24R7QRUPDY6Q","2003-6-27",3,2,1
"9789",6130,"A27VKHUZAZ2LNQ","2003-6-27",5,0,0
"9790",6130,"A292AXYD2IOWYV","2003-6-27",2,2,2
"9791",6130,"A2AP05955TNIL","2003-6-27",4,1,1
"9792",6130,"A2AP05955TNIL","2003-6-27",4,1,1
"9793",6130,"A2ASEBCEN9ZWTZ","2003-6-27",5,1,1
"9794",6130,"A2B583KUN0BCWZ","2003-6-27",5,8,5
"9795",6130,"A2C4VBK8JS4B5Z","2003-6-27",5,1,0
"9796",6130,"A2CE8X0UB6YZQJ","2003-6-27",5,0,0
"9797",6130,"A2CE8X0UB6YZQJ","2003-6-27",5,0,0
"9798",6130,"A2G20PHLAOI65J","2003-6-27",2,2,1
"9799",6130,"A2HVFBVT0X1IP1","2003-6-27",3,2,2
"9800",6130,"A2I026GZOR2Y27","2003-6-27",4,0,0
"9801",6130,"A2I026GZOR2Y27","2003-6-27",4,0,0
"9802",6130,"A2J1HOVWJNKDD6","2003-6-27",1,8,5
"9803",6130,"A2KWOCV8VMSG4F","2003-6-27",4,0,0
"9804",6130,"A2M15LXGSR38ZP","2003-6-27",2,2,2
"9805",6130,"A2NDO67WM70VM4","2003-6-27",5,0,0
"9806",6130,"A2O03OGBCVDRKU","2003-6-27",5,0,0
"9807",6130,"A2OTX8MW734PLR","2003-6-27",5,0,0
"9808",6130,"A2PCT57MWSAGX2","2003-6-27",5,2,0
"9809",6130,"A2QNBQFPESFH5H","2003-6-27",5,0,0
"9810",6130,"A2TQEODRD9CL0O","2003-6-27",5,0,0
"9811",6130,"A2VVV8HCWDT6P6","2003-6-27",5,0,0
"9812",6130,"A2XDEJPRUB7E2E","2003-6-27",5,0,0
"9813",6130,"A2YA0427ZEX64D","2003-6-27",4,0,0
"9814",6130,"A2ZCHWD89BNZOF","2003-6-27",3,4,4
"9815",6130,"A2ZSO0NDUURXAA","2003-6-27",5,0,0
"9816",6130,"A30NI5YLQ5W42O","2003-6-27",2,2,2
"9817",6130,"A30NI5YLQ5W42O","2003-6-27",2,2,2
"9818",6130,"A321ZGMGRCO20","2003-6-27",5,0,0
"9819",6130,"A330LPI9Y50UY","2003-6-27",4,0,0
"9820",6130,"A344RTU1ZJRBIX","2003-6-27",5,0,0
"9821",6130,"A344RTU1ZJRBIX","2003-6-27",5,0,0
"9822",6130,"A3A7XRWCFCHWIO","2003-6-27",3,2,2
"9823",6130,"A3C05D74FYXKS","2003-6-27",5,0,0
"9824",6130,"A3C8WC5HZAHIWW","2003-6-27",5,0,0
"9825",6130,"A3E0MSKBIWMU6F","2003-6-27",5,1,0
"9826",6130,"A3FY2ANXGEHMP8","2003-6-27",5,0,0
"9827",6130,"A3FY2ANXGEHMP8","2003-6-27",5,0,0
"9828",6130,"A3HI98YDX2FY8C","2003-6-27",3,0,0
"9829",6130,"A3IHBGZQW68DW3","2003-6-27",4,0,0
"9830",6130,"A3IHCNH22J0HVP","2003-6-27",5,0,0
"9831",6130,"A3LEHMBS54VPZI","2003-6-27",5,0,0
"9832",6130,"A3LL2F0N189NGT","2003-6-27",5,0,0
"9833",6130,"A3LLZBNZ30S2ZN","2003-6-27",4,0,0
"9834",6130,"A3RBBPQ7H16C0M","2003-6-27",5,0,0
"9835",6130,"A3RBBPQ7H16C0M","2003-6-27",5,0,0
"9836",6130,"A3UN6WX5RRO2AG","2003-6-27",1,8,4
"9837",6130,"A3UN6WX5RRO2AG","2003-6-27",4,0,0
"9838",6130,"A3UN6WX5RRO2AG","2003-6-27",4,0,0
"9839",6130,"A3URZWO38U1VA3","2003-6-27",5,0,0
"9840",6130,"A74OW78TNWMW9","2003-6-27",4,0,0
"9841",6130,"AAGQ41LI2WXF4","2003-6-27",4,0,0
"9842",6130,"ABDQOXZGYHQ52","2003-6-27",5,0,0
"9843",6130,"AF6NEEFZN0WEP","2003-6-27",3,20,13
"9844",6130,"AGBC0XUC6VXTV","2003-6-27",5,1,1
"9845",6130,"AJKBQ6MK1Q8SQ","2003-6-27",4,0,0
"9846",6130,"AJNBKGHGM38UA","2003-6-27",5,0,0
"9847",6130,"AJNBKGHGM38UA","2003-6-27",5,0,0
"9848",6130,"AJNW2SVETWAW1","2003-6-27",3,4,3
"9849",6130,"ALYOQ8324079Y","2003-6-27",5,0,0
"9850",6130,"ALYOQ8324079Y","2003-6-27",5,0,0
"9851",6130,"AMTNFZEVU75KI","2003-6-27",5,0,0
"9852",6130,"ANREY2S838AFG","2003-6-27",1,12,4
"9853",6130,"API3VDHYCHLXK","2003-6-27",3,2,0
"9854",6130,"API3VDHYCHLXK","2003-6-27",3,2,0
"9855",6130,"ARHA3KSK5ERBD","2003-6-27",5,0,0
"9856",6130,"ARHA3KSK5ERBD","2003-6-27",5,0,0
"9857",6130,"ASJB60PPXC3FI","2003-6-27",3,1,0
"9858",6130,"ASXZXLEQH4YQ5","2003-6-27",5,0,0
"9859",6130,"ASXZXLEQH4YQ5","2003-6-27",5,0,0
"9860",6130,"ATKAJK6RGRCN9","2003-6-27",5,0,0
"9861",6130,"ATKAJK6RGRCN9","2003-6-27",5,0,0
"9862",6130,"AVK1XJL5CWI49","2003-6-27",5,0,0
"9863",6130,"AWECCFC31HF4U","2003-6-27",2,1,1
"9864",6130,"AX1J4TXQEJ7I9","2003-6-27",4,0,0
"9865",6130,"AX1J4TXQEJ7I9","2003-6-27",4,0,0
"9866",6130,"AX4LYY57GHS7I","2003-6-27",5,1,0
"9867",6130,"AY62TN9VGKI2Z","2003-6-27",5,0,0
"9868",6130,"A1202BFO4OO66O","2003-6-28",5,0,0
"9869",6130,"A1ANG6O1YYKO5Y","2003-6-28",5,0,0
"9870",6130,"A1BKFLPCEUBZTJ","2003-6-28",4,0,0
"9871",6130,"A1EBXLIUMQ2WRK","2003-6-28",5,0,0
"9872",6130,"A1EWXAYW04G56","2003-6-28",5,0,0
"9873",6130,"A1EWXAYW04G56","2003-6-28",5,1,0
"9874",6130,"A1FJFPHKHKW34O","2003-6-28",4,0,0
"9875",6130,"A1JBIMZF4Z2RMU","2003-6-28",3,3,3
"9876",6130,"A1KYE04GVO3WST","2003-6-28",5,0,0
"9877",6130,"A1OIK4E2WGYFL4","2003-6-28",5,0,0
"9878",6130,"A1S0B6U13Y0F6N","2003-6-28",5,1,0
"9879",6130,"A1TWI85WGIXXHS","2003-6-28",4,0,0
"9880",6130,"A1UQB2L7FPS06X","2003-6-28",5,0,0
"9881",6130,"A2032PGE4MZDDR","2003-6-28",5,0,0
"9882",6130,"A24XA9QTPZCZ0A","2003-6-28",5,0,0
"9883",6130,"A26OSJY5DAS58E","2003-6-28",5,0,0
"9884",6130,"A2DSU104E32CL6","2003-6-28",5,0,0
"9885",6130,"A2G6CF5L71L0BG","2003-6-28",5,0,0
"9886",6130,"A2HPARUDFBJZ4I","2003-6-28",5,0,0
"9887",6130,"A2HQSHJ35UIY9O","2003-6-28",5,0,0
"9888",6130,"A2I2LN0P1T0YJE","2003-6-28",5,0,0
"9889",6130,"A2K9J2Q0IUSPO6","2003-6-28",4,0,0
"9890",6130,"A2LMIXQCRTWXTE","2003-6-28",1,96,22
"9891",6130,"A2NAD5Y9A6O09O","2003-6-28",3,3,3
"9892",6130,"A2OHW9W72VHQ8T","2003-6-28",1,20,14
"9893",6130,"A2Q0V4PURD9O0L","2003-6-28",5,0,0
"9894",6130,"A2Q9VU15P72A66","2003-6-28",5,0,0
"9895",6130,"A2QFH9YIOHVWRA","2003-6-28",4,0,0
"9896",6130,"A2VQJ3HYZ3FSC6","2003-6-28",5,0,0
"9897",6130,"A2WRV58T71WSL8","2003-6-28",5,0,0
"9898",6130,"A2XLU6QKU1ZXWC","2003-6-28",5,0,0
"9899",6130,"A2YA0Q4YT0HY6F","2003-6-28",2,1,1
"9900",6130,"A2ZETZRXBQITOC","2003-6-28",4,0,0
"9901",6130,"A2ZQXHBN605JTB","2003-6-28",4,0,0
"9902",6130,"A30HNOLRBD6YIO","2003-6-28",5,0,0
"9903",6130,"A34JM01ZWSEL3E","2003-6-28",4,0,0
"9904",6130,"A382ISERFYCHA5","2003-6-28",4,3,0
"9905",6130,"A3AVOL8AEF6NP5","2003-6-28",5,0,0
"9906",6130,"A3B4BCMC3O3GF2","2003-6-28",3,3,3
"9907",6130,"A3Q6P8ZAV19OHC","2003-6-28",3,2,1
"9908",6130,"A3RYV0B394GFH5","2003-6-28",5,0,0
"9909",6130,"A3UN6WX5RRO2AG","2003-6-28",4,0,0
"9910",6130,"A3UN6WX5RRO2AG","2003-6-28",5,1,1
"9911",6130,"A3UN6WX5RRO2AG","2003-6-28",5,0,0
"9912",6130,"A3WR0D8Z4FCNB","2003-6-28",5,1,0
"9913",6130,"A93QA9F466W27","2003-6-28",3,2,1
"9914",6130,"A9WBZ77AQWHW","2003-6-28",4,1,1
"9915",6130,"AD1WTZLLHB5BF","2003-6-28",5,0,0
"9916",6130,"AGAEJ9UBM8QWT","2003-6-28",5,0,0
"9917",6130,"AH9E6OZHHIXD6","2003-6-28",2,4,1
"9918",6130,"AJVSI71GK0XJQ","2003-6-28",4,0,0
"9919",6130,"APPN5Z9KU041E","2003-6-28",5,0,0
"9920",6130,"ASIVDKU5XXDGK","2003-6-28",5,1,1
"9921",6130,"AT1KU42F6T2CS","2003-6-28",5,0,0
"9922",6130,"AU84JL8P3AQLE","2003-6-28",5,0,0
"9923",6130,"AUHB4C1KJTRIY","2003-6-28",4,0,0
"9924",6130,"AW4OR89ZJWKWB","2003-6-28",5,0,0
"9925",6130,"AW4OR89ZJWKWB","2003-6-28",5,0,0
"9926",6130,"AW4OR89ZJWKWB","2003-6-28",5,0,0
"9927",6130,"AWXYSNT41PFAX","2003-6-28",2,4,4
"9928",6130,"AZ2FS8WJKZJT3","2003-6-28",4,0,0
"9929",6130,"AZQ9B922LQBX3","2003-6-28",5,0,0
"9930",6130,"A126YLPKFPNQDS","2003-6-29",5,0,0
"9931",6130,"A1271IXRQHLJH7","2003-6-29",4,0,0
"9932",6130,"A12QAGRMAPV8KU","2003-6-29",2,3,3
"9933",6130,"A12ZNUC5YSSCIX","2003-6-29",2,1,1
"9934",6130,"A171AN6ON2U9A9","2003-6-29",5,0,0
"9935",6130,"A1AIC5SH9JNXN","2003-6-29",2,2,2
"9936",6130,"A1CKPHWHMPW5MD","2003-6-29",4,0,0
"9937",6130,"A1FAD1XZZ0KK6M","2003-6-29",5,0,0
"9938",6130,"A1LBG09DV4GEIJ","2003-6-29",4,0,0
"9939",6130,"A1MW2D8W0AVN40","2003-6-29",5,0,0
"9940",6130,"A1MX4KSBFL9HWK","2003-6-29",4,0,0
"9941",6130,"A1NYQMQNQYH3KM","2003-6-29",5,0,0
"9942",6130,"A1OAQLHCVKKNC5","2003-6-29",4,0,0
"9943",6130,"A1OIHKKKD9ILC2","2003-6-29",5,0,0
"9944",6130,"A1OIHKKKD9ILC2","2003-6-29",5,0,0
"9945",6130,"A1OQ3FKTYBYXIF","2003-6-29",4,0,0
"9946",6130,"A1QYIBO51ZR2H","2003-6-29",4,0,0
"9947",6130,"A1R602SXNGOMJ4","2003-6-29",4,1,1
"9948",6130,"A1TTOIF1G03741","2003-6-29",5,1,0
"9949",6130,"A1UA64CF62N133","2003-6-29",5,0,0
"9950",6130,"A1VAGJIG9URSQJ","2003-6-29",1,3,1
"9951",6130,"A1ZN0J1QT6OG9O","2003-6-29",5,0,0
"9952",6130,"A1ZTVCYJ79U2VX","2003-6-29",5,0,0
"9953",6130,"A20ZNXFK3BB4W1","2003-6-29",5,0,0
"9954",6130,"A2324TEDPH2CO1","2003-6-29",4,1,1
"9955",6130,"A24P58BUDD51IK","2003-6-29",4,0,0
"9956",6130,"A24XQ8QOP61NBI","2003-6-29",5,0,0
"9957",6130,"A25KJ3W2EOJYZ4","2003-6-29",5,0,0
"9958",6130,"A270MOVG4JHVS4","2003-6-29",4,0,0
"9959",6130,"A2APZTSZCBO2UV","2003-6-29",4,0,0
"9960",6130,"A2CD9I6O5G3Z92","2003-6-29",5,0,0
"9961",6130,"A2CYIPB6ZSV52J","2003-6-29",5,0,0
"9962",6130,"A2EGAUCZO8JSW7","2003-6-29",5,0,0
"9963",6130,"A2EGK0YRDF4ZZB","2003-6-29",4,23,17
"9964",6130,"A2GCBMYYMGPM59","2003-6-29",5,0,0
"9965",6130,"A2HYHJ1LBJ2MH4","2003-6-29",4,0,0
"9966",6130,"A2I3XS9TO93Q0F","2003-6-29",5,7,6
"9967",6130,"A2IIMX1CS0TIE9","2003-6-29",4,1,1
"9968",6130,"A2MM22R407HRU8","2003-6-29",2,4,4
"9969",6130,"A2NW4N71SIVUSY","2003-6-29",4,0,0
"9970",6130,"A2P3BAQIRCCYPN","2003-6-29",4,1,0
"9971",6130,"A2S4PQHPTKZ812","2003-6-29",5,0,0
"9972",6130,"A2TKLJ4EQR2H5B","2003-6-29",5,0,0
"9973",6130,"A2UP291CXWHVKX","2003-6-29",5,26,16
"9974",6130,"A2UQN7K4AVP5DL","2003-6-29",5,11,5
"9975",6130,"A2X7QM3Z1DTFE4","2003-6-29",5,0,0
"9976",6130,"A2YUIO61EGDQ94","2003-6-29",5,0,0
"9977",6130,"A33JIN6EX3II2","2003-6-29",4,0,0
"9978",6130,"A3A6Y7MOWO3U5W","2003-6-29",5,0,0
"9979",6130,"A3AG9HWC8JUBID","2003-6-29",5,0,0
"9980",6130,"A3EPELPVOR9Y2Q","2003-6-29",5,0,0
"9981",6130,"A3FVADLOHU1C5I","2003-6-29",5,0,0
"9982",6130,"A3FVADLOHU1C5I","2003-6-29",5,0,0
"9983",6130,"A3G3QRHZ82PX31","2003-6-29",5,1,1
"9984",6130,"A3HNOM10ZDPAOB","2003-6-29",2,2,1
"9985",6130,"A3JJ72YOODKPHU","2003-6-29",4,21,16
"9986",6130,"A3NJ6BKPP7IUQ9","2003-6-29",5,5,3
"9987",6130,"A3NT28K113P007","2003-6-29",5,0,0
"9988",6130,"A3OM58YB6DX5JL","2003-6-29",4,1,0
"9989",6130,"A3ONOTX5YYPFTL","2003-6-29",5,0,0
"9990",6130,"A3OORLVMI3GX5I","2003-6-29",3,42,38
"9991",6130,"A3R93WV533KZGJ","2003-6-29",5,1,0
"9992",6130,"A3TDLXDIS69R4R","2003-6-29",2,8,7
"9993",6130,"A3TGNIQ0R3V6L7","2003-6-29",5,0,0
"9994",6130,"A3UBQE2TSGAJEY","2003-6-29",5,1,1
"9995",6130,"A3UN6WX5RRO2AG","2003-6-29",3,3,1
"9996",6130,"A3UN6WX5RRO2AG","2003-6-29",4,0,0
"9997",6130,"A3UN6WX5RRO2AG","2003-6-29",4,0,0
"9998",6130,"A3UN6WX5RRO2AG","2003-6-29",5,4,0
"9999",6130,"A3UN6WX5RRO2AG","2003-6-29",5,0,0
"10000",6130,"A3UN6WX5RRO2AG","2003-6-29",5,68,20
"10001",6130,"A3VMXM8ZVXA87A","2003-6-29",4,1,1
"10002",6130,"A3VSPMNUHIY910","2003-6-29",5,0,0
"10003",6130,"A3VZH0PWLQ9BB1","2003-6-29",5,0,0
"10004",6130,"A5XVEZIM5Z36D","2003-6-29",5,0,0
"10005",6130,"A7J6HPMCOMSRX","2003-6-29",4,0,0
"10006",6130,"A7U9O9MH2ORKU","2003-6-29",5,1,1
"10007",6130,"A98EGTF0V8CU9","2003-6-29",5,0,0
"10008",6130,"A9G3VXQYJ29ZH","2003-6-29",4,0,0
"10009",6130,"AAQG24VG4YVXW","2003-6-29",5,0,0
"10010",6130,"ACA9LUKB5D19K","2003-6-29",5,0,0
"10011",6130,"AE9KKSFZW6LSA","2003-6-29",5,0,0
"10012",6130,"AEONRXD468TZI","2003-6-29",3,0,0
"10013",6130,"AEQN15IUO4UQW","2003-6-29",4,0,0
"10014",6130,"AF066JOYOCA58","2003-6-29",5,0,0
"10015",6130,"AH5E8KEIR7894","2003-6-29",5,0,0
"10016",6130,"AHRWDXPVOEKTX","2003-6-29",3,5,1
"10017",6130,"AOT87JI2BAGS0","2003-6-29",4,0,0
"10018",6130,"APICRZ5IWKOQ7","2003-6-29",5,0,0
"10019",6130,"APV8F0UZG6XQ2","2003-6-29",4,1,0
"10020",6130,"AT2N2ENSD0TC2","2003-6-29",4,9,4
"10021",6130,"AT2N2ENSD0TC2","2003-6-29",4,0,0
"10022",6130,"AU5UQV0Z5OS1L","2003-6-29",3,6,6
"10023",6130,"AUHQ5KPXH8RRQ","2003-6-29",3,1,1
"10024",6130,"AV3T2J8PFGVNO","2003-6-29",5,0,0
"10025",6130,"AYB5HDBJBHOSF","2003-6-29",5,14,6
"10026",6130,"A10JEHESWJZ0KC","2003-6-30",5,0,0
"10027",6130,"A156OR1PNOY7O","2003-6-30",5,0,0
"10028",6130,"A15BZKAZ7P6P2S","2003-6-30",2,1,0
"10029",6130,"A16K23E7AW8JPB","2003-6-30",4,14,1
"10030",6130,"A1BQAL4QMHLAEC","2003-6-30",3,0,0
"10031",6130,"A1DU2UQ9KMNVEC","2003-6-30",5,7,5
"10032",6130,"A1DWV69WEGOK11","2003-6-30",1,18,12
"10033",6130,"A1HUG6JJ5KL48K","2003-6-30",4,0,0
"10034",6130,"A1I6FVP8EC59ZA","2003-6-30",4,0,0
"10035",6130,"A1IOXLZ9JXDMD7","2003-6-30",5,0,0
"10036",6130,"A1L8DKU0F0DM14","2003-6-30",5,0,0
"10037",6130,"A1LE2S7ZO6UMEL","2003-6-30",5,0,0
"10038",6130,"A1NAJ835RFKA7E","2003-6-30",5,1,0
"10039",6130,"A1W6DBCO1ZIYWR","2003-6-30",5,22,8
"10040",6130,"A1X9H7FZDPDIB7","2003-6-30",4,1,1
"10041",6130,"A1XQOAC852DDNE","2003-6-30",2,0,0
"10042",6130,"A1YIY4J68ZHQ5F","2003-6-30",5,0,0
"10043",6130,"A1YXRS3KH7HMP5","2003-6-30",4,0,0
"10044",6130,"A1Z3I9N71MT5WR","2003-6-30",3,4,3
"10045",6130,"A20RE326NDKPJ6","2003-6-30",3,29,19
"10046",6130,"A20RE326NDKPJ6","2003-6-30",3,3,2
"10047",6130,"A2309WN97HZZ6N","2003-6-30",4,0,0
"10048",6130,"A28C2SE29IY2RT","2003-6-30",5,0,0
"10049",6130,"A28C2SE29IY2RT","2003-6-30",5,0,0
"10050",6130,"A2AYF8P0KPVW8","2003-6-30",5,0,0
"10051",6130,"A2F75U0YYXFO91","2003-6-30",5,0,0
"10052",6130,"A2F75U0YYXFO91","2003-6-30",5,0,0
"10053",6130,"A2FKZ460N8MZSX","2003-6-30",1,10,4
"10054",6130,"A2IE7YPWUYZAXS","2003-6-30",5,1,0
"10055",6130,"A2JD4XOFZZSWED","2003-6-30",4,34,1
"10056",6130,"A2O8AEB5UIR7BT","2003-6-30",5,0,0
"10057",6130,"A2OI48CJOKMOEA","2003-6-30",4,0,0
"10058",6130,"A2R6X5WHPKZ9H1","2003-6-30",4,0,0
"10059",6130,"A2UI0E8TNCQ71D","2003-6-30",5,0,0
"10060",6130,"A2UUBPM4ZRSEQ0","2003-6-30",5,1,0
"10061",6130,"A2VIXE21KW20DG","2003-6-30",3,12,11
"10062",6130,"A2WP9BK1BJ31LF","2003-6-30",2,0,0
"10063",6130,"A2X2S8R25XC4T5","2003-6-30",3,0,0
"10064",6130,"A311EWXDH1UEVV","2003-6-30",5,0,0
"10065",6130,"A32LKMM8GRQ61F","2003-6-30",5,0,0
"10066",6130,"A36GQU507EMLK3","2003-6-30",3,2,2
"10067",6130,"A36QF5LREFFHH5","2003-6-30",5,0,0
"10068",6130,"A384RR6SVALH4B","2003-6-30",5,0,0
"10069",6130,"A38ZSOX0RGBCAY","2003-6-30",4,0,0
"10070",6130,"A3AXH9VQ7JSYO5","2003-6-30",5,0,0
"10071",6130,"A3B56B4LKCINMN","2003-6-30",1,7,2
"10072",6130,"A3BJ4ZKI63YOX5","2003-6-30",4,0,0
"10073",6130,"A3C6Q0HKNNKEIE","2003-6-30",5,0,0
"10074",6130,"A3CRFHNKG3L34R","2003-6-30",5,0,0
"10075",6130,"A3EKIX6BLH8P0F","2003-6-30",2,2,2
"10076",6130,"A3FHWA9M49KOAK","2003-6-30",3,2,1
"10077",6130,"A3I8H3E3CH9B8J","2003-6-30",4,1,1
"10078",6130,"A3JQP4ITMTWATB","2003-6-30",4,0,0
"10079",6130,"A3JQP4ITMTWATB","2003-6-30",4,0,0
"10080",6130,"A3KSWFVZ0SO3JQ","2003-6-30",4,0,0
"10081",6130,"A3KSWFVZ0SO3JQ","2003-6-30",4,0,0
"10082",6130,"A3LH244ES7RRR4","2003-6-30",5,0,0
"10083",6130,"A3LH244ES7RRR4","2003-6-30",5,0,0
"10084",6130,"A3OEKV3L74SMJ9","2003-6-30",5,0,0
"10085",6130,"A3OEKV3L74SMJ9","2003-6-30",5,1,1
"10086",6130,"A3OON9KLAWYJCH","2003-6-30",3,59,31
"10087",6130,"A3OON9KLAWYJCH","2003-6-30",3,59,31
"10088",6130,"A3QZS7K7NAP66Y","2003-6-30",5,0,0
"10089",6130,"A3S4WVEASZX8LA","2003-6-30",5,0,0
"10090",6130,"A3SK8LL4TF1T9D","2003-6-30",5,1,0
"10091",6130,"A3U0T7LM035KWI","2003-6-30",5,0,0
"10092",6130,"A3UN6WX5RRO2AG","2003-6-30",4,0,0
"10093",6130,"A3UN6WX5RRO2AG","2003-6-30",4,7,6
"10094",6130,"A3UN6WX5RRO2AG","2003-6-30",4,1,1
"10095",6130,"A3UN6WX5RRO2AG","2003-6-30",4,0,0
"10096",6130,"A3UN6WX5RRO2AG","2003-6-30",5,0,0
"10097",6130,"A3UN6WX5RRO2AG","2003-6-30",5,0,0
"10098",6130,"A3UN6WX5RRO2AG","2003-6-30",5,0,0
"10099",6130,"A3XKXHDOVWIIB","2003-6-30",5,0,0
"10100",6130,"A87PH1DEYMTAT","2003-6-30",3,1,1
"10101",6130,"AA3YR5Q1K4KLC","2003-6-30",5,0,0
"10102",6130,"AAF1U0MTD6X9B","2003-6-30",5,0,0
"10103",6130,"AAOJICXEQN7GV","2003-6-30",4,0,0
"10104",6130,"AAOJSH18PYPLG","2003-6-30",5,0,0
"10105",6130,"ABQG7E94S86UJ","2003-6-30",4,1,1
"10106",6130,"ABTBA5DFQY6Z1","2003-6-30",5,0,0
"10107",6130,"ACI8D1QWRVRWS","2003-6-30",5,0,0
"10108",6130,"ADYC5FN51WYLD","2003-6-30",4,0,0
"10109",6130,"ADYC5FN51WYLD","2003-6-30",4,0,0
"10110",6130,"AE83R8JIAP4GI","2003-6-30",5,0,0
"10111",6130,"AGET73MVWBNTQ","2003-6-30",5,1,1
"10112",6130,"AKIP2YPXX2QK1","2003-6-30",5,0,0
"10113",6130,"AL0UCCM7AOJJG","2003-6-30",5,0,0
"10114",6130,"AOWM05TCKNDGF","2003-6-30",4,0,0
"10115",6130,"AOWM05TCKNDGF","2003-6-30",4,0,0
"10116",6130,"AR6XPJWKT2D96","2003-6-30",5,0,0
"10117",6130,"AU84JL8P3AQLE","2003-6-30",5,123,107
"10118",6130,"AYQIDAS059DIH","2003-6-30",2,2,2
"10119",6130,"A13TOHWG28ZFIM","2003-7-1",2,293,76
"10120",6130,"A14UF27DVDAE2K","2003-7-1",5,0,0
"10121",6130,"A15ZISDDAH1G6B","2003-7-1",5,0,0
"10122",6130,"A1740P80KIL4B3","2003-7-1",5,0,0
"10123",6130,"A194ZM2W8D1KE7","2003-7-1",5,0,0
"10124",6130,"A1AHPWVCGKGKU3","2003-7-1",5,0,0
"10125",6130,"A1CI169G40BG5D","2003-7-1",5,1,0
"10126",6130,"A1DXAZZT4C2M2B","2003-7-1",5,1,0
"10127",6130,"A1FR1N3QLXRSGU","2003-7-1",5,0,0
"10128",6130,"A1GSEDMJIRAXQS","2003-7-1",2,1,1
"10129",6130,"A1GV9400UMEVVP","2003-7-1",5,0,0
"10130",6130,"A1JU7E8GLYMCQ7","2003-7-1",5,0,0
"10131",6130,"A1LJ3XWF9ZCWIG","2003-7-1",3,2,0
"10132",6130,"A1LRQZQR9IDH5A","2003-7-1",5,0,0
"10133",6130,"A1NG9SL2WLNIYT","2003-7-1",4,0,0
"10134",6130,"A1PYO12FNEXLWF","2003-7-1",4,0,0
"10135",6130,"A1TBM2RM8ME4IZ","2003-7-1",3,0,0
"10136",6130,"A1Z7E9NK0IYV9Q","2003-7-1",5,0,0
"10137",6130,"A203WWK9T90BCZ","2003-7-1",5,0,0
"10138",6130,"A21AXJDD8B31CC","2003-7-1",3,0,0
"10139",6130,"A21U3TOYZOJ3P1","2003-7-1",4,1,1
"10140",6130,"A22F1LZX2TKZHQ","2003-7-1",5,0,0
"10141",6130,"A24J5UN1HYMUU6","2003-7-1",5,0,0
"10142",6130,"A289TKT2BOMMPP","2003-7-1",4,1,0
"10143",6130,"A2C7REJNIIU7XS","2003-7-1",2,4,2
"10144",6130,"A2E8J90JF7N9LV","2003-7-1",5,0,0
"10145",6130,"A2GBELNTMBALA3","2003-7-1",5,0,0
"10146",6130,"A2KEVED25CLQEJ","2003-7-1",5,0,0
"10147",6130,"A2LYP5KS77BVMG","2003-7-1",4,0,0
"10148",6130,"A2M84R2ZZ08ARH","2003-7-1",5,0,0
"10149",6130,"A2NCV2WT4FZFOZ","2003-7-1",4,0,0
"10150",6130,"A2O2RVE5B3E08S","2003-7-1",3,1,1
"10151",6130,"A2Q0VA704WGFST","2003-7-1",4,0,0
"10152",6130,"A2RHV42BTJSVON","2003-7-1",5,1,1
"10153",6130,"A2SWX63ERBKJ0O","2003-7-1",5,0,0
"10154",6130,"A2XHR85XGMIBNR","2003-7-1",5,0,0
"10155",6130,"A2Z9MPETHE3BH7","2003-7-1",4,0,0
"10156",6130,"A31850G1LA71DL","2003-7-1",3,0,0
"10157",6130,"A344L7K1G52HWR","2003-7-1",5,0,0
"10158",6130,"A349VOSFUZZ70K","2003-7-1",3,1,1
"10159",6130,"A34DI7MMT49NIK","2003-7-1",4,0,0
"10160",6130,"A35U3HLGKX27J","2003-7-1",5,0,0
"10161",6130,"A38ZDSK9DBA13E","2003-7-1",5,0,0
"10162",6130,"A3AENQ8DZTWECN","2003-7-1",4,5,1
"10163",6130,"A3AUVD5PXBHLKI","2003-7-1",3,0,0
"10164",6130,"A3AZBXTALAUHFA","2003-7-1",4,2,1
"10165",6130,"A3BUFAGPDKONX1","2003-7-1",5,0,0
"10166",6130,"A3BYM5Y3J4GL1J","2003-7-1",4,1,0
"10167",6130,"A3C4I89M62JW6G","2003-7-1",4,0,0
"10168",6130,"A3DKJXNKYRMW5J","2003-7-1",5,1,1
"10169",6130,"A3LSBZ99IWMYKL","2003-7-1",5,0,0
"10170",6130,"A3MF3NZPQ697NF","2003-7-1",3,0,0
"10171",6130,"A3NH2MFQYJWCL9","2003-7-1",5,0,0
"10172",6130,"A3Q1HXJVEO3G3V","2003-7-1",4,0,0
"10173",6130,"A3RALGTK6XGX82","2003-7-1",5,0,0
"10174",6130,"A3T2KUM0QRI5NT","2003-7-1",2,6,3
"10175",6130,"A3UN6WX5RRO2AG","2003-7-1",1,12,3
"10176",6130,"A3UN6WX5RRO2AG","2003-7-1",3,1,1
"10177",6130,"A3UN6WX5RRO2AG","2003-7-1",5,1,1
"10178",6130,"A3UN6WX5RRO2AG","2003-7-1",5,0,0
